,Contractor_ID,Company/Trading Name,Phone,Mobile,Email,County,Serviced Areas,Measure,lon,lat,full_address_google,eircode,useful_address,Air to air Heat Pump check,Air to Water Heat Pump check,Cavity check,Dry-Lining Insulation check,Exhaust Air to Water Heat Pump check,External Insulation check,Ground to Water Heat Pump (Horizontal) check,Ground to Water Heat Pump (Vertical) check,Heating Controls Upgrade only check,High Efficiency Gas Boiler with Heating Controls Upgrade check,High Efficiency Oil Boiler with Heating Controls Upgrade check,Roof Insulation check,Solar Heating check,Water to Water Heat Pump check
400,13243,Michael Ryan Plumbing And Heating Ltd,6262736.0,872739939,miketheplumber@vodafone.ie,Tipperary,Munster,Heating Controls Upgrade only,-8.1618514,52.47378940000001,"Co. Tipperary, Ireland",,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
401,16144,Eoin Mc Quinn Heating & Plumbing,,872928544,eoinmcquinnplumbing@gmail.com,Galway,Connacht,"Air to Water Heat Pump, Heating Controls Upgrade only",-8.854389399999999,53.5147863,"High St, Corralea West, Tuam, Co. Galway, H54 FP49, Ireland",H54 FP49,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
402,10678,Codjack T/A Professional Plumbing Solutions,,872468135,info@professionalplumbing.ie,Limerick,Munster,"Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-8.601651799999999,52.657856,"Unit 3, Parkes Yard, St Patrick's Rd, Limerick, V94 F659, Ireland",V94 F659,True,True,True,False,False,True,False,True,True,True,False,False,False,True,True
403,12080,Patrick Cunningham & Sons (Galway) Ltd,91891645.0,872259939,info@cunninghamplumbers.ie,Galway,Connacht,Heating Controls Upgrade only,-9.1099158,53.2739611,"6 Cúl Aitinn, Clybaun Rd, Knocknacarra, Galway, H91 T27N, Ireland",H91 T27N,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
404,15464,DNA Partners Ltd,416861520.0,868940758,dnapartnersltd@yahoo.ie,Louth,"Dublin, Leinster (Excluding Dublin), Ulster","Heating Controls Upgrade only, Solar Heating",-6.4889423,53.9252324,"Louth, Co. Louth, Ireland",,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
405,17491,Brannock Construction Ltd,18490202.0,876751800,thomas@brannock.ie,Co Dublin,Dublin,"Dry-Lining Insulation, Roof Insulation",-6.5006651,53.3000065,"3 Peamount Rd, Cornerpark, Co. Dublin, D22 E6H7, Ireland",D22 E6H7,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
406,15390,Brian O Sullivan Building Contractor Ltd,14928319.0,872282015,brian@osullivanbuilding.ie,Dublin 6W,Dublin,"Dry-Lining Insulation, Roof Insulation",-6.2125227,53.3289057,"Gilford Rd, Sandymount, Co. Dublin, Ireland",,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
407,15476,BMK Plumbing And Heating,18355616.0,863899234,bmkplumbinglimited@gmail.com,Co Dublin,"Dublin, Leinster (Excluding Dublin)","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, High Efficiency Gas Boiler with Heating Controls Upgrade , High Efficiency Oil Boiler with Heating Controls Upgrade, Water to Water Heat Pump",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False,True,True,False,False,True,False,True,True,True,True,True,False,False,True
408,13569,O Hara Heating & Plumbing,,871385318,tonyplumber1@hotmail.com,Co Dublin,"Dublin, Ulster",Heating Controls Upgrade only,-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
409,17157,Tuatha Construction,,876186628,tuathaco@gmail.com,Donegal,Ulster,"Dry-Lining Insulation, External Insulation, Roof Insulation",-8.345570000000002,55.0276671,"11, Mullaghduff, Kincasslagh, Co. Donegal, Ireland",,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
410,11808,C & L Heating & Plumbing Services Ltd,,868579416,info@heatplumb.ie,Clare,Munster,"Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-8.9811351,52.904532,"Clare, Co. Clare, Ireland",,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True
411,17315,Eco Cool Refrigeration Ltd,,873476014,niall@ecocool.ie,Kilkenny,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Water to Water Heat Pump",-7.256333899999999,52.6558217,"1 Dean St, Gardens, Kilkenny, R95 VX92, Ireland",R95 VX92,True,True,True,False,False,True,False,True,True,False,False,False,False,False,True
412,15682,Laurence Mc Colgan Construction Ltd,749384134.0,868247465,laurencemccolgan@gmail.com,Donegal,Ulster,"Dry-Lining Insulation, Roof Insulation",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
413,15150,Superior Insulations Ltd,,861729064,accounts@superi.ie,Mayo,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Cavity, Dry-Lining Insulation, External Insulation, Roof Insulation",-8.8058946,53.9595431,"Lowpark, Charlestown, Co. Mayo, Ireland",,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False
414,15901,Maurice McCormack,449226312.0,872546171,mariepiuismccormack@eircom.net,Westmeath,Leinster (Excluding Dublin),"Dry-Lining Insulation, Roof Insulation",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
415,12022,Hurley Building Contractors Ltd,,879113268,aidan.hbc@gmail.com,Dublin 5,Dublin,"Dry-Lining Insulation, Heating Controls Upgrade only, Roof Insulation",-6.3039226,53.3083064,"Wainsfort Park, Terenure, Dublin, Ireland",,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
416,17604,Better Built Construction,,868255443,warrenhen1@gmail.com,Meath,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Roof Insulation",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
417,10998,Portlaoise Gas & Oil Ltd,,876454870,glennoshaughnessy@eircom.net,Laois,Leinster (Excluding Dublin),"Air to Water Heat Pump, Heating Controls Upgrade only",-7.4728206,53.0086542,"Mountrath Respite Care Centre, Ballyfin Rd, Derryhay, Mountrath, Co. Laois, Ireland",,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
418,12678,Noel Kavanagh Plumbing & Heating Co Ltd,526125289.0,862473350,nkph@live.ie,Tipperary,Munster,Heating Controls Upgrade only,-7.706890599999999,52.4172325,"Donaghmore, Clonmel, Co. Tipperary, Ireland",,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
419,13894,Drumlargan Construction Ltd,469558525.0,879872275,info@drlg.ie,Meath,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Roof Insulation",-6.7514369,53.4670121,"The, Moy, Summerhill, Co. Meath, A83 HA22, Ireland",A83 HA22,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
420,13225,M Murray P & H Contractors Ltd,,868142766,murrplumbing@gmail.com,Kildare,Dublin,"Heating Controls Upgrade only, High Efficiency Gas Boiler with Heating Controls Upgrade , High Efficiency Oil Boiler with Heating Controls Upgrade",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
421,10154,Clean Heat Services,578647597.0,872190363,jerlac@eircom.net,Laois,"Dublin, Leinster (Excluding Dublin), Munster","Heating Controls Upgrade only, High Efficiency Gas Boiler with Heating Controls Upgrade , High Efficiency Oil Boiler with Heating Controls Upgrade",-7.1028848,53.0753784,"Tomoclavin, Portlaoise, Co. Laois, Ireland",,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False
422,14090,Dublin All Trades Building Services,16234050.0,862499758,dublinalltrades@gmail.com,Dublin 10,"Connacht, Dublin, Leinster (Excluding Dublin), Munster","Dry-Lining Insulation, External Insulation, Roof Insulation",-6.2603097,53.3498053,"Dublin, Ireland",,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
423,11683,Ger Feeney Heating & Plumbing,5860847.0,872268634,gerandol@eircom.net,Waterford,Munster,"Air to air Heat Pump, Air to Water Heat Pump, Heating Controls Upgrade only, Solar Heating",-7.110070299999999,52.2593197,"Waterford, Ireland",,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
424,13358,Robuild Construction LTD,14063937.0,871729999,florin@robuild.ie,Dublin 6,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Roof Insulation",-6.280229299999999,53.3155025,"Brighton Square, Rathfarnham, Rathgar, Co. Dublin, Ireland",,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
425,10926,Connole Construction Ltd,657077777.0,862788420,info@connoleconstruction.ie,Clare,"Connacht, Leinster (Excluding Dublin), Munster","Dry-Lining Insulation, Roof Insulation",-9.148416,53.115007,"Unit 3B, Ballyvaughan, Co. Clare, H91 X8YX, Ireland",H91 X8YX,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
426,13882,Comfort Solutions Ireland,9842699.0,872757578,info@comfortsolutions.ie,Mayo,Connacht,"Dry-Lining Insulation, External Insulation, Heating Controls Upgrade only, Roof Insulation, Solar Heating",-9.4289369,54.0152604,"Mayo, Co. Mayo, Ireland",,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
427,11118,Energy Panel Ireland Ltd,429749322.0,872342058,sales@energypanel.ie,Monaghan,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-6.9683132,54.2492046,"Monaghan, Co. Monaghan, Ireland",,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True
428,15109,Keltic Renewables Ltd,,858014339,info@kelticrenewables.ie,Laois,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-7.3190644,53.0270072,"Unit 3 Portlaoise Enterprise Centre, Knockmay, Portlaoise, Co. Laois, Ireland",,True,True,True,False,False,True,False,True,True,True,False,False,False,True,True
429,13574,Butler Contractors Ltd,,872563245,info@butlercontractors.ie,Meath,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Roof Insulation",-6.6564169,53.60554800000001,"Meath, Co. Meath, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
430,13741,John Philpott,214310365.0,872574877,john.philpott4@gmail.com,Cork,Munster,Heating Controls Upgrade only,-8.7285446,51.994206,"Cork, Co. Cork, Ireland",,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
431,16659,David O'Flynn Construction T/A Petram Construction,214842143.0,872062688,david@petram.ie,Cork,Munster,"Dry-Lining Insulation, Roof Insulation",-8.470566,51.898018,"Cork, Centre, Cork, Ireland",,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
432,17355,Wesley Norman Heating & Plumbing,,863420663,normanheating@gmail.com,Kildare,"Dublin, Leinster (Excluding Dublin)",Heating Controls Upgrade only,-6.6698784,53.2057576,"82 Esmondale, Bluebell, Naas, Co. Kildare, W91 AT2N, Ireland",W91 AT2N,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
433,10810,Stephen Murphy Plumbing & Heating Ltd,646622814.0,862381166,info@recireland.ie,Kerry,Munster,"Air to air Heat Pump, Air to Water Heat Pump, Dry-Lining Insulation, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Roof Insulation, Solar Heating, Water to Water Heat Pump",-9.4938796,52.0603574,"Park Rd, Avenue, Killarney, Co. Kerry, Ireland",,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True
434,16946,Green Road Building and Maintenance Ltd,,872574597,greenroadconstruction@yahoo.com,Kildare,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Roof Insulation",-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
435,11011,Thomas Brady,419882766.0,868406513,tombradyplumbing@hotmail.com,Meath,"Dublin, Leinster (Excluding Dublin)",Heating Controls Upgrade only,-6.7888519,53.5573975,"High St, Trim, Co. Meath, Ireland",,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
436,12373,Thomas O'Reilly Heating & Plumbing Ltd,498548829.0,877974654,thomas.oreilly@ymail.com,Cavan,Dublin,Heating Controls Upgrade only,-7.0658914,53.86844079999999,"Doon, Virginia, Co. Cavan, Ireland",,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
437,10066,Brusna Energy Solutions Ltd,9674980.0,877445555,noel@brusnaenergysolutions.com,Sligo,Connacht,"Air to air Heat Pump, Air to Water Heat Pump, Cavity, Dry-Lining Insulation, External Insulation, Heating Controls Upgrade only, Roof Insulation, Solar Heating",-9.0883566,54.1591659,"Brusna Energy Solutions Barrackstown, Corballa Ireland, Corbally, Co. Sligo, Ireland",,True,True,True,True,True,False,True,False,False,True,False,False,True,True,False
438,17596,David Dorgan,830558252.0,830558252,dave.dorgan@hotmail.com,Cork,Munster,Heating Controls Upgrade only,-8.764363099999999,51.9884699,"Co. Cork, Ireland",,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
439,16963,Bio Insulate Ltd,818300200.0,866023020,mary@bioinsulate.com,Donegal,"Connacht, Ulster","Cavity, Roof Insulation",-8.1480403,54.5846183,"Unit 2, Lacklom, Laghey, Co. Donegal, F94 K729, Ireland",F94 K729,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
440,16119,K&D Developments (Sligo) Ltd.,,862342302,kddevelopments@gmail.com,Sligo,Connacht,"Dry-Lining Insulation, Heating Controls Upgrade only, Roof Insulation",-8.482419199999999,54.2155358,"Union Walk, Business Park, Ballysadare, Co. Sligo, F91 HC67, Ireland",F91 HC67,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
441,13014,Timothy O Sullivan Heating & Plumbing,2729150.0,879344033,osullivantim@hotmail.com,Cork,Munster,"Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-8.3363123,51.8720037,"Maulbaun, Passage West, Co. Cork, Ireland",,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True
442,16663,Dromahair Tully Construction Ltd,,868563182,adrian.mcpadden@gmail.com,Leitrim,Connacht,"Dry-Lining Insulation, Roof Insulation",-8.3026235,54.2306704,"Drumahaire, Dromahair, Co. Leitrim, Ireland",,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
443,16838,Energy Core,,860861433,seamus@energycore.ie,Meath,"Dublin, Leinster (Excluding Dublin)",Heating Controls Upgrade only,-6.485242200000001,53.6428012,"sicily, Mullaghfin, Balrath, Co. Meath, C15 XF61, Ireland",C15 XF61,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
444,12133,Ballydowd Homes Ltd,,877578367,tomtomplumber@gmail.com,Westmeath,"Dublin, Leinster (Excluding Dublin)","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-7.4653217,53.5345308,"Westmeath, Co. Westmeath, Ireland",,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True
445,17388,Dylan Madden Plumbing,,863014564,dylanmadden69@outlook.com,Galway,Connacht,"Air to air Heat Pump, Air to Water Heat Pump, Heating Controls Upgrade only",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
446,15885,Cul Build Ltd.,863817979.0,863817979,info@culbuild.ie,Wicklow,Leinster (Excluding Dublin),"Dry-Lining Insulation, Roof Insulation",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
447,10159,Energy Efficient Solutions,12803272.0,863890538,eesltd@iol.ie,Co Dublin,"Dublin, Leinster (Excluding Dublin)",Heating Controls Upgrade only,-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
448,10858,Pat Coffey Ltd,,872074277,patcoffeylimited@eircom.net,Galway,"Connacht, Leinster (Excluding Dublin), Munster","Dry-Lining Insulation, External Insulation, Roof Insulation",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
449,10192,Cooper Insulation Ltd.,469246730.0,469246730,info@cooperinsulation.ie,Meath,"Connacht, Dublin, Leinster (Excluding Dublin), Ulster","Cavity, Dry-Lining Insulation, External Insulation, Heating Controls Upgrade only, Roof Insulation",-6.8449901,53.7677426,"Newtown, Carlanstown, Co. Meath, A82 N478, Ireland",A82 N478,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False
450,15997,EA Construction,,874118445,endaansbro@gmail.com,Galway,Connacht,"Dry-Lining Insulation, Roof Insulation",-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
451,16932,Kenny Mc Connell Ltd,834076533.0,838883344,kennymcconnell19@gmail.com,Co Dublin,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Dry-Lining Insulation, Heating Controls Upgrade only, Roof Insulation",-6.138548999999999,53.2666929,"19 Glenview, Dún Laoghaire, Dublin, A96 F820, Ireland",A96 F820,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
452,17523,J Reilly Construction,,868736406,jreillyconstruction@hotmail.com,Dublin 13,Dublin,"Dry-Lining Insulation, Roof Insulation",-6.2899504,53.3338915,"Reilly's Ave, Saint James' (part of Phoenix Park), Dublin, Ireland",,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
453,15462,Foxport Ltd,14941329.0,876384713,foxport@live.ie,Dublin 16,"Dublin, Leinster (Excluding Dublin)","Heating Controls Upgrade only, High Efficiency Gas Boiler with Heating Controls Upgrade",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
454,17462,Mark Mcguirk Plumbing And Heating,,868328304,markmmcguirk@gmail.com,Co Dublin,Dublin,"Air to Water Heat Pump, Heating Controls Upgrade only, Solar Heating",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
455,11106,"Foley Heating, Plumbing & Mechanical Services Ltd",214889228.0,862594064,foleyheating@gmail.com,Cork,Munster,"Air to Water Heat Pump, Heating Controls Upgrade only, Solar Heating",-8.4727898,51.89833830000001,"Transtown, Watergrasshill, Centre, Cork, Ireland",,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
456,16674,Corrib View Construction Ltd,91773765.0,872384206,corribviewconstruction@gmail.com,Galway,"Connacht, Munster","Cavity, Dry-Lining Insulation, Roof Insulation",-9.015869499999999,53.2904926,"Unnamed Road, Galway, Ireland",,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
457,10912,Clane Gas Services,45892939.0,872530846,clanegas1@gmail.com,Kildare,"Dublin, Leinster (Excluding Dublin)",Heating Controls Upgrade only,-6.7295941,53.3136531,"L1023, Betaghstown, Clane, Co. Kildare, W91 VY38, Ireland",W91 VY38,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
458,16920,Knockglass Renewables Ltd,,863861757,kdplumbingandheating@yahoo.com,Roscommon,"Connacht, Dublin, Leinster (Excluding Dublin)","Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Water to Water Heat Pump",-8.49733,53.8519,"Lisdrumneill, Knockglass, Co. Roscommon, Ireland",,True,False,True,False,False,True,False,True,True,True,False,False,False,False,True
459,17189,Barry White Construction Ltd,876291678.0,876291678,barrywhiteconstruction@gmail.com,Kildare,"Dublin, Leinster (Excluding Dublin)",External Insulation,-6.819470799999999,53.2120434,"Kildare, Co. Kildare, Ireland",,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
460,17202,Mark Rael Electrical,667119638.0,857781077,info@raelelectrical.ie,Kerry,Munster,Heating Controls Upgrade only,-9.7365827,52.2905026,"Ballyroe, Tralee, Co. Kerry, Ireland",,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
461,14432,Eco Smart External Insulation Ltd,949620712.0,872276769,admin@ecosmart.ie,Roscommon,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","External Insulation, Roof Insulation",-8.516249,53.7565456,"Cloontrask, Castlerea, Co. Roscommon, F45 WV81, Ireland",F45 WV81,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
462,10861,Paul Kavanagh Renewable Heat Sources Ltd,,861738882,pkheatsources@hotmail.com,Co Dublin,"Dublin, Leinster (Excluding Dublin)","Air to Water Heat Pump, Heating Controls Upgrade only, Roof Insulation, Solar Heating",-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
463,14536,Mervin Heverin Heating & Plumbing,,872350867,mervin1983@live.ie,Mayo,Connacht,"Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Water to Water Heat Pump",-9.4289369,54.0152604,"Mayo, Co. Mayo, Ireland",,False,False,True,False,False,True,False,True,True,True,False,False,False,False,True
464,10292,Orbit Energy Solutions Ltd,14934292.0,860400306,orbitenergysolutions@gmail.com,Dublin 14,"Dublin, Leinster (Excluding Dublin)","Dry-Lining Insulation, Roof Insulation",-6.2300685,53.3496665,"Unit H 1st Floor, Building, 117, Liffey Trust Centre, 126 Sheriff Street Upper, Dublin Docklands, Dublin 1, Ireland",,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
465,10886,Brian O'Toole Heating & Plumbing Services Ltd,16108713.0,872232697,brianotoole75@gmail.com,Co Dublin,"Dublin, Leinster (Excluding Dublin)","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating",-6.3275681,53.3033166,"56 Willington Cres, Templeogue, Dublin, D6W FX20, Ireland",D6W FX20,True,True,True,False,False,True,False,True,True,True,False,False,False,True,False
466,15897,Pat Barry Heating and Plumbing Ltd,,861079454,patbarry89@hotmail.com,Clare,"Connacht, Munster","Heating Controls Upgrade only, Solar Heating",-8.9811351,52.904532,"Clare, Co. Clare, Ireland",,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
467,13564,Dan O Sullivan Heating & Plumbing,,872239020,dosrenewables@gmail.com,Kerry,Munster,"Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-9.5668632,52.15446069999999,"Kerry, Co. Kerry, Ireland",,False,False,True,False,False,True,False,True,True,True,False,False,False,True,True
468,17597,Denrich Developments,,871761282,rfgibbons@gmail.com,Galway,Connacht,Dry-Lining Insulation,-8.8534113,53.3564509,"Galway, Co. Galway, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
469,17041,Lynch Plumbing Renewables Ltd T/A Lynch Plumbing,,860872497,lynchjames01@gmail.com,Donegal,Ulster,"Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Water to Water Heat Pump",-8.1040967,54.6548993,"County Donegal, Co. Donegal, Ireland",,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True
470,11267,Joe Gavin Ltd,9826003.0,872477977,joegavin@electricalplumbingmayo.ie,Mayo,Connacht,"Air to air Heat Pump, Air to Water Heat Pump, Dry-Lining Insulation, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Roof Insulation, Solar Heating",-9.5204597,53.8061632,"20 Deerpark E, Deerpark East, Westport, Co. Mayo, F28 V224, Ireland",F28 V224,True,True,True,False,True,False,False,True,True,True,False,False,True,True,False
471,14503,B Lynch & Co Ltd,,862511576,blynchco@gmail.com,Co Dublin,"Dublin, Leinster (Excluding Dublin)",Heating Controls Upgrade only,-6.310565599999999,53.3302033,"Co. Dublin, Ireland",,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
472,15552,Tirconaill Contracts Ltd T/A Mc Taggart Insulation,749139610.0,863510737,andrewmctaggart@live.ie,Donegal,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Cavity, Dry-Lining Insulation, External Insulation, Roof Insulation",-7.783963799999999,55.03345239999999,"The Glebe, Kilmacrennan, Letterkenny, Co. Donegal, Ireland",,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False
473,15395,Evertherm Ltd T/A Annalee Energy Ltd,494365555.0,879603609,annaleeinsulation@eircom.net,Cavan,"Connacht, Dublin, Leinster (Excluding Dublin), Munster, Ulster","Cavity, Dry-Lining Insulation, Roof Insulation",-7.316982399999999,54.0470379,"Townparks, Ballyhaise, Co. Cavan, Ireland",,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
474,16177,Patrick Kavanagh Plumbing & Heating Services,,862048511,patrickkavanagh6@hotmail.com,Wicklow,"Dublin, Leinster (Excluding Dublin)","Air to air Heat Pump, Air to Water Heat Pump, Exhaust Air to Water Heat Pump, Ground to Water Heat Pump (Horizontal), Ground to Water Heat Pump (Vertical), Heating Controls Upgrade only, Solar Heating, Water to Water Heat Pump",-6.367254300000001,52.9862313,"Wicklow, Co. Wicklow, Ireland",,False,True,True,False,False,True,False,True,True,True,False,False,False,True,True
475,14026,Mc Glynn Construction Ltd,15059721.0,863924246,mcglynnconstruction@gmail.com,Co Dublin,Dublin,"Dry-Lining Insulation, Heating Controls Upgrade only, Roof Insulation",-6.2420239,53.3656622,"Inverness Rd, Drumcondra, Dublin, Ireland",,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
476,15033,Vincent Bergin & Sons Limited,579137326.0,868193778,bergin.vincent@yahoo.com,Offaly,"Dublin, Leinster (Excluding Dublin), Munster","Dry-Lining Insulation, Roof Insulation",-7.7122229,53.2356871,"Offaly, Co. Offaly, Ireland",,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
477,15813,JP Plumbing & Boiler Services,214919131.0,876841332,jpplumbingboiler@yahoo.ie,Cork,Munster,Heating Controls Upgrade only,-8.165543399999999,51.9072737,"Ashlin Rd, Castleredmond, Midleton, Co. Cork, Ireland",,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
